0.000333	0.072396
0.000667	0.078593
0.001000	0.077376
0.001333	0.073329
0.001667	0.069496
0.002000	0.066293
0.002333	0.063241
0.002667	0.060328
0.003000	0.057105
0.003333	0.055638
0.003667	0.053525
0.004000	0.052238
0.004333	0.051191
0.004667	0.049084
0.005000	0.047713
0.005333	0.046924
0.005667	0.045725
0.006000	0.049063
0.006333	0.064799
0.006667	0.074849
0.007000	0.073831
0.007333	0.071519
0.007667	0.067986
0.008000	0.065626
0.008333	0.062900
0.008667	0.059494
0.009000	0.057489
0.009333	0.056048
0.009667	0.055431
0.010000	0.063815
0.010333	0.079391
0.010667	0.081382
0.011000	0.078711
0.011333	0.075222
0.011667	0.070764
0.012000	0.068547
0.012333	0.067512
0.012667	0.067355
0.013000	0.066980
0.013333	0.069443
0.013667	0.080611
0.014000	0.089938
0.014333	0.087645
0.014667	0.083467
0.015000	0.078352
0.015333	0.074478
0.015667	0.071739
0.016000	0.069465
0.016333	0.066963
0.016667	0.065740
0.017000	0.066450
0.017333	0.067229
0.017667	0.073227
0.018000	0.087679
0.018333	0.089738
0.018667	0.085400
0.019000	0.080621
0.019333	0.077921
0.019667	0.073473
0.020000	0.071230
0.020333	0.069115
0.020667	0.065720
0.021000	0.064408
0.021333	0.063123
0.021667	0.061417
0.022000	0.060449
0.022333	0.062908
0.022667	0.074367
0.023000	0.084562
0.023333	0.084830
0.023667	0.081045
0.024000	0.078590
0.024333	0.074139
0.024667	0.070885
0.025000	0.068741
0.025333	0.066692
0.025667	0.066734
0.026000	0.067704
0.026333	0.073872
0.026667	0.085175
0.027000	0.087073
0.027333	0.083983
0.027667	0.080630
0.028000	0.077477
0.028333	0.074640
0.028667	0.071437
0.029000	0.069712
0.029333	0.067034
0.029667	0.065112
0.030000	0.064887
0.030333	0.064588
0.030667	0.067479
0.031000	0.081930
0.031333	0.090920
0.031667	0.087285
0.032000	0.082604
0.032333	0.078935
0.032667	0.076025
0.033000	0.073287
0.033333	0.071039
0.033667	0.068260
0.034000	0.066999
0.034333	0.064187
0.034667	0.062353
0.035000	0.061428
0.035333	0.059533
0.035667	0.058563
0.036000	0.056731
0.036333	0.056351
0.036667	0.058290
0.037000	0.070220
0.037333	0.081307
0.037667	0.080904
0.038000	0.077063
0.038333	0.074475
0.038667	0.070939
0.039000	0.068229
0.039333	0.066062
0.039667	0.064258
0.040000	0.062086
0.040333	0.061032
0.040667	0.058866
0.041000	0.056626
0.041333	0.056617
0.041667	0.054789
0.042000	0.053702
0.042333	0.053114
0.042667	0.052307
0.043000	0.050467
0.043333	0.050541
0.043667	0.049294
0.044000	0.048547
0.044333	0.048414
0.044667	0.046721
0.045000	0.046356
0.045333	0.045379
0.045667	0.045300
0.046000	0.044887
0.046333	0.044201
0.046667	0.043258
0.047000	0.042494
0.047333	0.041969
0.047667	0.041099
0.048000	0.041141
0.048333	0.040511
0.048667	0.040087
0.049000	0.040146
0.049333	0.039352
0.049667	0.038816
0.050000	0.038753
0.050333	0.038213
0.050667	0.038246
0.051000	0.038072
