0.000333	0.035073
0.000667	0.034685
0.001000	0.033731
0.001333	0.034982
0.001667	0.034723
0.002000	0.034028
0.002333	0.034000
0.002667	0.034128
0.003000	0.034409
0.003333	0.033588
0.003667	0.033552
0.004000	0.034083
0.004333	0.034317
0.004667	0.034119
0.005000	0.034707
0.005333	0.034612
0.005667	0.035467
0.006000	0.034677
0.006333	0.035873
0.006667	0.035528
0.007000	0.035000
0.007333	0.035175
0.007667	0.034066
0.008000	0.033346
0.008333	0.034284
0.008667	0.034107
0.009000	0.033013
0.009333	0.033799
0.009667	0.032975
0.010000	0.033519
0.010333	0.033386
0.010667	0.032811
0.011000	0.033625
0.011333	0.034093
0.011667	0.034659
0.012000	0.034938
0.012333	0.035015
0.012667	0.035578
0.013000	0.035684
0.013333	0.034999
0.013667	0.034690
0.014000	0.033960
0.014333	0.034582
0.014667	0.035090
0.015000	0.033459
0.015333	0.032875
0.015667	0.033567
0.016000	0.032858
0.016333	0.032850
0.016667	0.033715
0.017000	0.032884
0.017333	0.033296
0.017667	0.033998
0.018000	0.032994
0.018333	0.033991
0.018667	0.034856
0.019000	0.034591
0.019333	0.035405
0.019667	0.035451
0.020000	0.034315
0.020333	0.034993
0.020667	0.034170
0.021000	0.034644
0.021333	0.033075
0.021667	0.033455
0.022000	0.033544
0.022333	0.032822
0.022667	0.032379
0.023000	0.032237
0.023333	0.032330
0.023667	0.031319
0.024000	0.032703
0.024333	0.032100
0.024667	0.033261
0.025000	0.033773
0.025333	0.034390
0.025667	0.035836
0.026000	0.034939
0.026333	0.035013
0.026667	0.034691
0.027000	0.035447
0.027333	0.035968
0.027667	0.034483
0.028000	0.034775
0.028333	0.034416
0.028667	0.032699
0.029000	0.033236
0.029333	0.032929
0.029667	0.032563
0.030000	0.032006
0.030333	0.032436
0.030667	0.032300
0.031000	0.032678
0.031333	0.031947
0.031667	0.032641
0.032000	0.032907
0.032333	0.032729
0.032667	0.033037
0.033000	0.033802
0.033333	0.034351
0.033667	0.033387
0.034000	0.035126
0.034333	0.033534
0.034667	0.035291
0.035000	0.033979
0.035333	0.034481
0.035667	0.033879
0.036000	0.034016
0.036333	0.033001
0.036667	0.032659
0.037000	0.033305
0.037333	0.032820
0.037667	0.033138
0.038000	0.033375
0.038333	0.032856
0.038667	0.033343
0.039000	0.031940
0.039333	0.033433
0.039667	0.032963
0.040000	0.033802
0.040333	0.033969
0.040667	0.034037
0.041000	0.033420
0.041333	0.032694
0.041667	0.033967
0.042000	0.032637
0.042333	0.033482
0.042667	0.032159
0.043000	0.033437
0.043333	0.033499
0.043667	0.032021
0.044000	0.032734
0.044333	0.032831
0.044667	0.032697
0.045000	0.033090
0.045333	0.033223
0.045667	0.032888
0.046000	0.033700
0.046333	0.034491
0.046667	0.033777
0.047000	0.032871
0.047333	0.033709
0.047667	0.032334
0.048000	0.032788
0.048333	0.034066
0.048667	0.033065
0.049000	0.032165
0.049333	0.032116
0.049667	0.032542
0.050000	0.032037
0.050333	0.032822
0.050667	0.031739
0.051000	0.031371
0.051333	0.031418
0.051667	0.032565
0.052000	0.032528
0.052333	0.033162
0.052667	0.032627
0.053000	0.034127
0.053333	0.033952
0.053667	0.034241
0.054000	0.033357
0.054333	0.034099
0.054667	0.033351
0.055000	0.032663
0.055333	0.032727
0.055667	0.032506
0.056000	0.033287
0.056333	0.031427
0.056667	0.031690
0.057000	0.031446
0.057333	0.032997
0.057667	0.031622
0.058000	0.031962
0.058333	0.032250
0.058667	0.032789
0.059000	0.032736
0.059333	0.033186
0.059667	0.032931
0.060000	0.033199
0.060333	0.033376
0.060667	0.033293
0.061000	0.034004
0.061333	0.032518
0.061667	0.032597
0.062000	0.032207
0.062333	0.032585
0.062667	0.032366
0.063000	0.031568
0.063333	0.032310
0.063667	0.032444
0.064000	0.032308
0.064333	0.031041
0.064667	0.031210
0.065000	0.031931
0.065333	0.031308
0.065667	0.031856
0.066000	0.032094
0.066333	0.032679
0.066667	0.032268
0.067000	0.032984
0.067333	0.032269
0.067667	0.033228
0.068000	0.032677
0.068333	0.031929
