0.000333	0.041501
0.000667	0.041303
0.001000	0.041091
0.001333	0.040456
0.001667	0.039218
0.002000	0.039685
0.002333	0.038555
0.002667	0.038426
0.003000	0.037632
0.003333	0.037989
0.003667	0.037899
0.004000	0.037282
0.004333	0.036768
0.004667	0.036989
0.005000	0.036942
0.005333	0.036910
0.005667	0.038226
0.006000	0.036539
0.006333	0.037540
0.006667	0.037363
0.007000	0.036483
0.007333	0.036447
0.007667	0.035839
0.008000	0.036127
0.008333	0.036309
0.008667	0.036698
0.009000	0.037359
0.009333	0.037750
0.009667	0.037476
0.010000	0.036299
0.010333	0.036173
0.010667	0.036514
0.011000	0.035964
0.011333	0.036215
0.011667	0.035686
0.012000	0.036286
0.012333	0.036297
0.012667	0.035919
0.013000	0.036516
0.013333	0.035090
0.013667	0.035860
0.014000	0.035369
0.014333	0.035941
0.014667	0.036471
0.015000	0.038909
0.015333	0.042722
0.015667	0.048321
0.016000	0.052390
0.016333	0.055749
0.016667	0.055828
0.017000	0.056053
0.017333	0.055655
0.017667	0.054925
0.018000	0.053761
0.018333	0.055348
0.018667	0.056869
0.019000	0.059719
0.019333	0.061498
0.019667	0.061969
0.020000	0.061413
0.020333	0.060498
0.020667	0.058178
0.021000	0.058144
0.021333	0.055606
0.021667	0.054581
0.022000	0.052695
0.022333	0.051299
0.022667	0.050409
0.023000	0.050361
0.023333	0.051183
0.023667	0.052972
0.024000	0.053848
0.024333	0.052664
0.024667	0.051226
0.025000	0.049888
0.025333	0.049293
0.025667	0.049257
0.026000	0.047048
0.026333	0.046707
0.026667	0.045942
0.027000	0.044423
0.027333	0.044905
0.027667	0.043830
0.028000	0.044550
0.028333	0.042701
0.028667	0.042724
0.029000	0.043010
0.029333	0.041371
0.029667	0.040212
0.030000	0.041047
0.030333	0.039139
0.030667	0.039152
0.031000	0.038639
0.031333	0.037034
0.031667	0.038002
0.032000	0.038008
0.032333	0.036800
0.032667	0.036253
0.033000	0.035838
0.033333	0.035432
0.033667	0.035238
0.034000	0.035115
0.034333	0.036578
0.034667	0.038281
0.035000	0.040563
0.035333	0.041296
0.035667	0.046031
0.036000	0.051019
0.036333	0.053532
0.036667	0.053834
0.037000	0.052837
0.037333	0.053028
0.037667	0.052640
0.038000	0.051859
0.038333	0.050653
0.038667	0.049880
0.039000	0.049401
0.039333	0.050156
0.039667	0.051262
0.040000	0.051669
0.040333	0.050783
0.040667	0.051336
0.041000	0.050875
0.041333	0.051146
0.041667	0.049276
0.042000	0.048810
0.042333	0.047768
0.042667	0.048048
0.043000	0.048842
0.043333	0.048235
0.043667	0.047289
0.044000	0.046744
0.044333	0.046202
0.044667	0.045238
0.045000	0.043781
0.045333	0.043576
0.045667	0.042814
0.046000	0.041312
0.046333	0.041492
0.046667	0.041518
0.047000	0.040819
0.047333	0.039766
0.047667	0.040620
0.048000	0.039135
0.048333	0.038458
0.048667	0.038397
0.049000	0.039073
0.049333	0.038311
0.049667	0.037211
0.050000	0.037426
0.050333	0.038272
0.050667	0.036690
0.051000	0.037998
0.051333	0.040233
0.051667	0.043815
0.052000	0.045334
0.052333	0.044271
0.052667	0.043803
0.053000	0.042311
0.053333	0.043381
0.053667	0.042840
0.054000	0.042646
0.054333	0.041310
0.054667	0.040340
0.055000	0.039643
0.055333	0.039700
0.055667	0.039080
0.056000	0.041103
0.056333	0.041144
0.056667	0.040752
0.057000	0.040421
0.057333	0.040040
0.057667	0.038702
0.058000	0.038661
0.058333	0.038906
0.058667	0.037796
0.059000	0.036600
0.059333	0.036763
0.059667	0.036659
0.060000	0.035064
0.060333	0.035098
0.060667	0.034809
0.061000	0.033860
0.061333	0.033977
0.061667	0.033495
0.062000	0.033260
0.062333	0.034080
0.062667	0.032437
0.063000	0.032298
0.063333	0.032432
0.063667	0.032738
0.064000	0.032464
0.064333	0.031805
0.064667	0.031097
0.065000	0.031262
0.065333	0.031964
0.065667	0.031665
0.066000	0.030517
0.066333	0.029900
0.066667	0.028826
