0.000333	0.031547
0.000667	0.031559
0.001000	0.031557
0.001333	0.031624
0.001667	0.031548
0.002000	0.031665
0.002333	0.031977
0.002667	0.031707
0.003000	0.031835
0.003333	0.031287
0.003667	0.031694
0.004000	0.031148
0.004333	0.031438
0.004667	0.030875
0.005000	0.030822
0.005333	0.031737
0.005667	0.030930
0.006000	0.031963
0.006333	0.031125
0.006667	0.031139
0.007000	0.031066
0.007333	0.030875
0.007667	0.031105
0.008000	0.031273
0.008333	0.030836
0.008667	0.031425
0.009000	0.030899
0.009333	0.031536
0.009667	0.030879
0.010000	0.030913
0.010333	0.031151
0.010667	0.031282
0.011000	0.031086
0.011333	0.030936
0.011667	0.031215
0.012000	0.031453
0.012333	0.031582
0.012667	0.031753
0.013000	0.030999
0.013333	0.031362
0.013667	0.030857
0.014000	0.031645
0.014333	0.031437
0.014667	0.031323
0.015000	0.031130
0.015333	0.031964
0.015667	0.031089
0.016000	0.031126
0.016333	0.031165
0.016667	0.030938
0.017000	0.031135
0.017333	0.031497
0.017667	0.030684
0.018000	0.031583
0.018333	0.031020
0.018667	0.030438
0.019000	0.030989
0.019333	0.031090
0.019667	0.031472
0.020000	0.030851
0.020333	0.031090
0.020667	0.030807
0.021000	0.031298
0.021333	0.031094
0.021667	0.031692
0.022000	0.030904
0.022333	0.031594
0.022667	0.031468
0.023000	0.031313
0.023333	0.031182
0.023667	0.031387
0.024000	0.030466
0.024333	0.031808
0.024667	0.031300
0.025000	0.031592
0.025333	0.032562
0.025667	0.035510
0.026000	0.059657
0.026333	0.085949
0.026667	0.083969
0.027000	0.078961
0.027333	0.074372
0.027667	0.070615
0.028000	0.068147
0.028333	0.065666
0.028667	0.064184
0.029000	0.068383
0.029333	0.087086
0.029667	0.102638
0.030000	0.100824
0.030333	0.095283
0.030667	0.090823
0.031000	0.087561
0.031333	0.082537
0.031667	0.080494
0.032000	0.078595
0.032333	0.076353
0.032667	0.073885
0.033000	0.071605
0.033333	0.070197
0.033667	0.067654
0.034000	0.066854
0.034333	0.065827
0.034667	0.063613
0.035000	0.062452
0.035333	0.061573
